value,datetime,datetime_utc,tz_time,geo_id,geo_name
114.84,2021-06-01T04:00:00.000+02:00,2021-06-01T02:00:00Z,2021-06-01T02:00:00.000Z,8742,Canarias
114.84,2021-06-01T04:00:00.000+02:00,2021-06-01T02:00:00Z,2021-06-01T02:00:00.000Z,8741,Península
114.84,2021-06-01T04:00:00.000+02:00,2021-06-01T02:00:00Z,2021-06-01T02:00:00.000Z,8743,Baleares
114.84,2021-06-01T04:00:00.000+02:00,2021-06-01T02:00:00Z,2021-06-01T02:00:00.000Z,8744,Ceuta
114.84,2021-06-01T04:00:00.000+02:00,2021-06-01T02:00:00Z,2021-06-01T02:00:00.000Z,8745,Melilla
116.03,2021-06-01T05:00:00.000+02:00,2021-06-01T03:00:00Z,2021-06-01T03:00:00.000Z,8744,Ceuta
116.03,2021-06-01T05:00:00.000+02:00,2021-06-01T03:00:00Z,2021-06-01T03:00:00.000Z,8741,Península
116.03,2021-06-01T05:00:00.000+02:00,2021-06-01T03:00:00Z,2021-06-01T03:00:00.000Z,8743,Baleares
116.03,2021-06-01T05:00:00.000+02:00,2021-06-01T03:00:00Z,2021-06-01T03:00:00.000Z,8742,Canarias
116.03,2021-06-01T05:00:00.000+02:00,2021-06-01T03:00:00Z,2021-06-01T03:00:00.000Z,8745,Melilla
116.29,2021-06-01T06:00:00.000+02:00,2021-06-01T04:00:00Z,2021-06-01T04:00:00.000Z,8743,Baleares
116.29,2021-06-01T06:00:00.000+02:00,2021-06-01T04:00:00Z,2021-06-01T04:00:00.000Z,8745,Melilla
116.29,2021-06-01T06:00:00.000+02:00,2021-06-01T04:00:00Z,2021-06-01T04:00:00.000Z,8742,Canarias
116.29,2021-06-01T06:00:00.000+02:00,2021-06-01T04:00:00Z,2021-06-01T04:00:00.000Z,8744,Ceuta
116.29,2021-06-01T06:00:00.000+02:00,2021-06-01T04:00:00Z,2021-06-01T04:00:00.000Z,8741,Península
115.7,2021-06-01T07:00:00.000+02:00,2021-06-01T05:00:00Z,2021-06-01T05:00:00.000Z,8745,Melilla
115.7,2021-06-01T07:00:00.000+02:00,2021-06-01T05:00:00Z,2021-06-01T05:00:00.000Z,8742,Canarias
115.7,2021-06-01T07:00:00.000+02:00,2021-06-01T05:00:00Z,2021-06-01T05:00:00.000Z,8743,Baleares
115.7,2021-06-01T07:00:00.000+02:00,2021-06-01T05:00:00Z,2021-06-01T05:00:00.000Z,8744,Ceuta
115.7,2021-06-01T07:00:00.000+02:00,2021-06-01T05:00:00Z,2021-06-01T05:00:00.000Z,8741,Península
152.89,2021-06-01T08:00:00.000+02:00,2021-06-01T06:00:00Z,2021-06-01T06:00:00.000Z,8743,Baleares
152.89,2021-06-01T08:00:00.000+02:00,2021-06-01T06:00:00Z,2021-06-01T06:00:00.000Z,8744,Ceuta
152.89,2021-06-01T08:00:00.000+02:00,2021-06-01T06:00:00Z,2021-06-01T06:00:00.000Z,8745,Melilla
152.89,2021-06-01T08:00:00.000+02:00,2021-06-01T06:00:00Z,2021-06-01T06:00:00.000Z,8741,Península
152.89,2021-06-01T08:00:00.000+02:00,2021-06-01T06:00:00Z,2021-06-01T06:00:00.000Z,8742,Canarias
150.83,2021-06-01T09:00:00.000+02:00,2021-06-01T07:00:00Z,2021-06-01T07:00:00.000Z,8741,Península
150.83,2021-06-01T09:00:00.000+02:00,2021-06-01T07:00:00Z,2021-06-01T07:00:00.000Z,8743,Baleares
150.83,2021-06-01T09:00:00.000+02:00,2021-06-01T07:00:00Z,2021-06-01T07:00:00.000Z,8742,Canarias
150.83,2021-06-01T09:00:00.000+02:00,2021-06-01T07:00:00Z,2021-06-01T07:00:00.000Z,8745,Melilla
150.83,2021-06-01T09:00:00.000+02:00,2021-06-01T07:00:00Z,2021-06-01T07:00:00.000Z,8744,Ceuta
242.62,2021-06-01T10:00:00.000+02:00,2021-06-01T08:00:00Z,2021-06-01T08:00:00.000Z,8742,Canarias
149.28,2021-06-01T10:00:00.000+02:00,2021-06-01T08:00:00Z,2021-06-01T08:00:00.000Z,8745,Melilla
242.62,2021-06-01T10:00:00.000+02:00,2021-06-01T08:00:00Z,2021-06-01T08:00:00.000Z,8741,Península
242.62,2021-06-01T10:00:00.000+02:00,2021-06-01T08:00:00Z,2021-06-01T08:00:00.000Z,8743,Baleares
149.28,2021-06-01T10:00:00.000+02:00,2021-06-01T08:00:00Z,2021-06-01T08:00:00.000Z,8744,Ceuta
240.5,2021-06-01T11:00:00.000+02:00,2021-06-01T09:00:00Z,2021-06-01T09:00:00.000Z,8743,Baleares
240.5,2021-06-01T11:00:00.000+02:00,2021-06-01T09:00:00Z,2021-06-01T09:00:00.000Z,8741,Península
240.5,2021-06-01T11:00:00.000+02:00,2021-06-01T09:00:00Z,2021-06-01T09:00:00.000Z,8744,Ceuta
240.5,2021-06-01T11:00:00.000+02:00,2021-06-01T09:00:00Z,2021-06-01T09:00:00.000Z,8742,Canarias
240.5,2021-06-01T11:00:00.000+02:00,2021-06-01T09:00:00Z,2021-06-01T09:00:00.000Z,8745,Melilla
238.09,2021-06-01T12:00:00.000+02:00,2021-06-01T10:00:00Z,2021-06-01T10:00:00.000Z,8744,Ceuta
238.09,2021-06-01T12:00:00.000+02:00,2021-06-01T10:00:00Z,2021-06-01T10:00:00.000Z,8741,Península
238.09,2021-06-01T12:00:00.000+02:00,2021-06-01T10:00:00Z,2021-06-01T10:00:00.000Z,8743,Baleares
238.09,2021-06-01T12:00:00.000+02:00,2021-06-01T10:00:00Z,2021-06-01T10:00:00.000Z,8745,Melilla
238.09,2021-06-01T12:00:00.000+02:00,2021-06-01T10:00:00Z,2021-06-01T10:00:00.000Z,8742,Canarias
235.3,2021-06-01T13:00:00.000+02:00,2021-06-01T11:00:00Z,2021-06-01T11:00:00.000Z,8745,Melilla
235.3,2021-06-01T13:00:00.000+02:00,2021-06-01T11:00:00Z,2021-06-01T11:00:00.000Z,8743,Baleares
235.3,2021-06-01T13:00:00.000+02:00,2021-06-01T11:00:00Z,2021-06-01T11:00:00.000Z,8744,Ceuta
235.3,2021-06-01T13:00:00.000+02:00,2021-06-01T11:00:00Z,2021-06-01T11:00:00.000Z,8742,Canarias
235.3,2021-06-01T13:00:00.000+02:00,2021-06-01T11:00:00Z,2021-06-01T11:00:00.000Z,8741,Península
137.96,2021-06-01T14:00:00.000+02:00,2021-06-01T12:00:00Z,2021-06-01T12:00:00.000Z,8741,Península
231.28,2021-06-01T14:00:00.000+02:00,2021-06-01T12:00:00Z,2021-06-01T12:00:00.000Z,8744,Ceuta
137.96,2021-06-01T14:00:00.000+02:00,2021-06-01T12:00:00Z,2021-06-01T12:00:00.000Z,8742,Canarias
137.96,2021-06-01T14:00:00.000+02:00,2021-06-01T12:00:00Z,2021-06-01T12:00:00.000Z,8743,Baleares
231.28,2021-06-01T14:00:00.000+02:00,2021-06-01T12:00:00Z,2021-06-01T12:00:00.000Z,8745,Melilla
132.88,2021-06-01T15:00:00.000+02:00,2021-06-01T13:00:00Z,2021-06-01T13:00:00.000Z,8744,Ceuta
132.88,2021-06-01T15:00:00.000+02:00,2021-06-01T13:00:00Z,2021-06-01T13:00:00.000Z,8745,Melilla
132.88,2021-06-01T15:00:00.000+02:00,2021-06-01T13:00:00Z,2021-06-01T13:00:00.000Z,8743,Baleares
132.88,2021-06-01T15:00:00.000+02:00,2021-06-01T13:00:00Z,2021-06-01T13:00:00.000Z,8742,Canarias
132.88,2021-06-01T15:00:00.000+02:00,2021-06-01T13:00:00Z,2021-06-01T13:00:00.000Z,8741,Península
131.93,2021-06-01T16:00:00.000+02:00,2021-06-01T14:00:00Z,2021-06-01T14:00:00.000Z,8745,Melilla
131.93,2021-06-01T16:00:00.000+02:00,2021-06-01T14:00:00Z,2021-06-01T14:00:00.000Z,8744,Ceuta
131.93,2021-06-01T16:00:00.000+02:00,2021-06-01T14:00:00Z,2021-06-01T14:00:00.000Z,8742,Canarias
131.93,2021-06-01T16:00:00.000+02:00,2021-06-01T14:00:00Z,2021-06-01T14:00:00.000Z,8741,Península
131.93,2021-06-01T16:00:00.000+02:00,2021-06-01T14:00:00Z,2021-06-01T14:00:00.000Z,8743,Baleares
135.99,2021-06-01T17:00:00.000+02:00,2021-06-01T15:00:00Z,2021-06-01T15:00:00.000Z,8741,Península
135.99,2021-06-01T17:00:00.000+02:00,2021-06-01T15:00:00Z,2021-06-01T15:00:00.000Z,8745,Melilla
135.99,2021-06-01T17:00:00.000+02:00,2021-06-01T15:00:00Z,2021-06-01T15:00:00.000Z,8743,Baleares
135.99,2021-06-01T17:00:00.000+02:00,2021-06-01T15:00:00Z,2021-06-01T15:00:00.000Z,8742,Canarias
135.99,2021-06-01T17:00:00.000+02:00,2021-06-01T15:00:00Z,2021-06-01T15:00:00.000Z,8744,Ceuta
231.44,2021-06-01T18:00:00.000+02:00,2021-06-01T16:00:00Z,2021-06-01T16:00:00.000Z,8743,Baleares
138.13,2021-06-01T18:00:00.000+02:00,2021-06-01T16:00:00Z,2021-06-01T16:00:00.000Z,8744,Ceuta
231.44,2021-06-01T18:00:00.000+02:00,2021-06-01T16:00:00Z,2021-06-01T16:00:00.000Z,8741,Península
231.44,2021-06-01T18:00:00.000+02:00,2021-06-01T16:00:00Z,2021-06-01T16:00:00.000Z,8742,Canarias
138.13,2021-06-01T18:00:00.000+02:00,2021-06-01T16:00:00Z,2021-06-01T16:00:00.000Z,8745,Melilla
240.4,2021-06-01T19:00:00.000+02:00,2021-06-01T17:00:00Z,2021-06-01T17:00:00.000Z,8741,Península
240.4,2021-06-01T19:00:00.000+02:00,2021-06-01T17:00:00Z,2021-06-01T17:00:00.000Z,8745,Melilla
240.4,2021-06-01T19:00:00.000+02:00,2021-06-01T17:00:00Z,2021-06-01T17:00:00.000Z,8743,Baleares
240.4,2021-06-01T19:00:00.000+02:00,2021-06-01T17:00:00Z,2021-06-01T17:00:00.000Z,8744,Ceuta
240.4,2021-06-01T19:00:00.000+02:00,2021-06-01T17:00:00Z,2021-06-01T17:00:00.000Z,8742,Canarias
246.2,2021-06-01T20:00:00.000+02:00,2021-06-01T18:00:00Z,2021-06-01T18:00:00.000Z,8741,Península
246.2,2021-06-01T20:00:00.000+02:00,2021-06-01T18:00:00Z,2021-06-01T18:00:00.000Z,8745,Melilla
246.2,2021-06-01T20:00:00.000+02:00,2021-06-01T18:00:00Z,2021-06-01T18:00:00.000Z,8744,Ceuta
246.2,2021-06-01T20:00:00.000+02:00,2021-06-01T18:00:00Z,2021-06-01T18:00:00.000Z,8742,Canarias
246.2,2021-06-01T20:00:00.000+02:00,2021-06-01T18:00:00Z,2021-06-01T18:00:00.000Z,8743,Baleares
248.08,2021-06-01T21:00:00.000+02:00,2021-06-01T19:00:00Z,2021-06-01T19:00:00.000Z,8741,Península
248.08,2021-06-01T21:00:00.000+02:00,2021-06-01T19:00:00Z,2021-06-01T19:00:00.000Z,8742,Canarias
248.08,2021-06-01T21:00:00.000+02:00,2021-06-01T19:00:00Z,2021-06-01T19:00:00.000Z,8743,Baleares
248.08,2021-06-01T21:00:00.000+02:00,2021-06-01T19:00:00Z,2021-06-01T19:00:00.000Z,8744,Ceuta
248.08,2021-06-01T21:00:00.000+02:00,2021-06-01T19:00:00Z,2021-06-01T19:00:00.000Z,8745,Melilla
155.91,2021-06-01T22:00:00.000+02:00,2021-06-01T20:00:00Z,2021-06-01T20:00:00.000Z,8741,Península
155.91,2021-06-01T22:00:00.000+02:00,2021-06-01T20:00:00Z,2021-06-01T20:00:00.000Z,8742,Canarias
249.41,2021-06-01T22:00:00.000+02:00,2021-06-01T20:00:00Z,2021-06-01T20:00:00.000Z,8745,Melilla
155.91,2021-06-01T22:00:00.000+02:00,2021-06-01T20:00:00Z,2021-06-01T20:00:00.000Z,8743,Baleares
249.41,2021-06-01T22:00:00.000+02:00,2021-06-01T20:00:00Z,2021-06-01T20:00:00.000Z,8744,Ceuta
156.5,2021-06-01T23:00:00.000+02:00,2021-06-01T21:00:00Z,2021-06-01T21:00:00.000Z,8744,Ceuta
156.5,2021-06-01T23:00:00.000+02:00,2021-06-01T21:00:00Z,2021-06-01T21:00:00.000Z,8745,Melilla
156.5,2021-06-01T23:00:00.000+02:00,2021-06-01T21:00:00Z,2021-06-01T21:00:00.000Z,8741,Península
156.5,2021-06-01T23:00:00.000+02:00,2021-06-01T21:00:00Z,2021-06-01T21:00:00.000Z,8743,Baleares
156.5,2021-06-01T23:00:00.000+02:00,2021-06-01T21:00:00Z,2021-06-01T21:00:00.000Z,8742,Canarias
116.2,2021-06-02T00:00:00.000+02:00,2021-06-01T22:00:00Z,2021-06-01T22:00:00.000Z,8742,Canarias
116.2,2021-06-02T00:00:00.000+02:00,2021-06-01T22:00:00Z,2021-06-01T22:00:00.000Z,8743,Baleares
116.2,2021-06-02T00:00:00.000+02:00,2021-06-01T22:00:00Z,2021-06-01T22:00:00.000Z,8741,Península
116.2,2021-06-02T00:00:00.000+02:00,2021-06-01T22:00:00Z,2021-06-01T22:00:00.000Z,8744,Ceuta
116.2,2021-06-02T00:00:00.000+02:00,2021-06-01T22:00:00Z,2021-06-01T22:00:00.000Z,8745,Melilla
114.37,2021-06-02T01:00:00.000+02:00,2021-06-01T23:00:00Z,2021-06-01T23:00:00.000Z,8744,Ceuta
114.37,2021-06-02T01:00:00.000+02:00,2021-06-01T23:00:00Z,2021-06-01T23:00:00.000Z,8745,Melilla
114.37,2021-06-02T01:00:00.000+02:00,2021-06-01T23:00:00Z,2021-06-01T23:00:00.000Z,8742,Canarias
114.37,2021-06-02T01:00:00.000+02:00,2021-06-01T23:00:00Z,2021-06-01T23:00:00.000Z,8743,Baleares
114.37,2021-06-02T01:00:00.000+02:00,2021-06-01T23:00:00Z,2021-06-01T23:00:00.000Z,8741,Península
112.53,2021-06-02T02:00:00.000+02:00,2021-06-02T00:00:00Z,2021-06-02T00:00:00.000Z,8744,Ceuta
112.53,2021-06-02T02:00:00.000+02:00,2021-06-02T00:00:00Z,2021-06-02T00:00:00.000Z,8745,Melilla
112.53,2021-06-02T02:00:00.000+02:00,2021-06-02T00:00:00Z,2021-06-02T00:00:00.000Z,8741,Península
112.53,2021-06-02T02:00:00.000+02:00,2021-06-02T00:00:00Z,2021-06-02T00:00:00.000Z,8743,Baleares
112.53,2021-06-02T02:00:00.000+02:00,2021-06-02T00:00:00Z,2021-06-02T00:00:00.000Z,8742,Canarias
112.87,2021-06-02T03:00:00.000+02:00,2021-06-02T01:00:00Z,2021-06-02T01:00:00.000Z,8742,Canarias
112.87,2021-06-02T03:00:00.000+02:00,2021-06-02T01:00:00Z,2021-06-02T01:00:00.000Z,8743,Baleares
112.87,2021-06-02T03:00:00.000+02:00,2021-06-02T01:00:00Z,2021-06-02T01:00:00.000Z,8741,Península
112.87,2021-06-02T03:00:00.000+02:00,2021-06-02T01:00:00Z,2021-06-02T01:00:00.000Z,8745,Melilla
112.87,2021-06-02T03:00:00.000+02:00,2021-06-02T01:00:00Z,2021-06-02T01:00:00.000Z,8744,Ceuta
111.85,2021-06-02T04:00:00.000+02:00,2021-06-02T02:00:00Z,2021-06-02T02:00:00.000Z,8745,Melilla
111.85,2021-06-02T04:00:00.000+02:00,2021-06-02T02:00:00Z,2021-06-02T02:00:00.000Z,8741,Península
111.85,2021-06-02T04:00:00.000+02:00,2021-06-02T02:00:00Z,2021-06-02T02:00:00.000Z,8742,Canarias
111.85,2021-06-02T04:00:00.000+02:00,2021-06-02T02:00:00Z,2021-06-02T02:00:00.000Z,8743,Baleares
111.85,2021-06-02T04:00:00.000+02:00,2021-06-02T02:00:00Z,2021-06-02T02:00:00.000Z,8744,Ceuta
111.97,2021-06-02T05:00:00.000+02:00,2021-06-02T03:00:00Z,2021-06-02T03:00:00.000Z,8741,Península
111.97,2021-06-02T05:00:00.000+02:00,2021-06-02T03:00:00Z,2021-06-02T03:00:00.000Z,8744,Ceuta
111.97,2021-06-02T05:00:00.000+02:00,2021-06-02T03:00:00Z,2021-06-02T03:00:00.000Z,8742,Canarias
111.97,2021-06-02T05:00:00.000+02:00,2021-06-02T03:00:00Z,2021-06-02T03:00:00.000Z,8743,Baleares
111.97,2021-06-02T05:00:00.000+02:00,2021-06-02T03:00:00Z,2021-06-02T03:00:00.000Z,8745,Melilla
115.76,2021-06-02T06:00:00.000+02:00,2021-06-02T04:00:00Z,2021-06-02T04:00:00.000Z,8745,Melilla
115.76,2021-06-02T06:00:00.000+02:00,2021-06-02T04:00:00Z,2021-06-02T04:00:00.000Z,8742,Canarias
115.76,2021-06-02T06:00:00.000+02:00,2021-06-02T04:00:00Z,2021-06-02T04:00:00.000Z,8744,Ceuta
115.76,2021-06-02T06:00:00.000+02:00,2021-06-02T04:00:00Z,2021-06-02T04:00:00.000Z,8741,Península
115.76,2021-06-02T06:00:00.000+02:00,2021-06-02T04:00:00Z,2021-06-02T04:00:00.000Z,8743,Baleares
115.64,2021-06-02T07:00:00.000+02:00,2021-06-02T05:00:00Z,2021-06-02T05:00:00.000Z,8741,Península
115.64,2021-06-02T07:00:00.000+02:00,2021-06-02T05:00:00Z,2021-06-02T05:00:00.000Z,8743,Baleares
115.64,2021-06-02T07:00:00.000+02:00,2021-06-02T05:00:00Z,2021-06-02T05:00:00.000Z,8745,Melilla
115.64,2021-06-02T07:00:00.000+02:00,2021-06-02T05:00:00Z,2021-06-02T05:00:00.000Z,8742,Canarias
115.64,2021-06-02T07:00:00.000+02:00,2021-06-02T05:00:00Z,2021-06-02T05:00:00.000Z,8744,Ceuta
152.96,2021-06-02T08:00:00.000+02:00,2021-06-02T06:00:00Z,2021-06-02T06:00:00.000Z,8742,Canarias
152.96,2021-06-02T08:00:00.000+02:00,2021-06-02T06:00:00Z,2021-06-02T06:00:00.000Z,8741,Península
152.96,2021-06-02T08:00:00.000+02:00,2021-06-02T06:00:00Z,2021-06-02T06:00:00.000Z,8743,Baleares
152.96,2021-06-02T08:00:00.000+02:00,2021-06-02T06:00:00Z,2021-06-02T06:00:00.000Z,8744,Ceuta
152.96,2021-06-02T08:00:00.000+02:00,2021-06-02T06:00:00Z,2021-06-02T06:00:00.000Z,8745,Melilla
148.53,2021-06-02T09:00:00.000+02:00,2021-06-02T07:00:00Z,2021-06-02T07:00:00.000Z,8741,Península
148.53,2021-06-02T09:00:00.000+02:00,2021-06-02T07:00:00Z,2021-06-02T07:00:00.000Z,8742,Canarias
148.53,2021-06-02T09:00:00.000+02:00,2021-06-02T07:00:00Z,2021-06-02T07:00:00.000Z,8743,Baleares
148.53,2021-06-02T09:00:00.000+02:00,2021-06-02T07:00:00Z,2021-06-02T07:00:00.000Z,8745,Melilla
148.53,2021-06-02T09:00:00.000+02:00,2021-06-02T07:00:00Z,2021-06-02T07:00:00.000Z,8744,Ceuta
146.64,2021-06-02T10:00:00.000+02:00,2021-06-02T08:00:00Z,2021-06-02T08:00:00.000Z,8744,Ceuta
239.96,2021-06-02T10:00:00.000+02:00,2021-06-02T08:00:00Z,2021-06-02T08:00:00.000Z,8743,Baleares
239.96,2021-06-02T10:00:00.000+02:00,2021-06-02T08:00:00Z,2021-06-02T08:00:00.000Z,8741,Península
146.64,2021-06-02T10:00:00.000+02:00,2021-06-02T08:00:00Z,2021-06-02T08:00:00.000Z,8745,Melilla
239.96,2021-06-02T10:00:00.000+02:00,2021-06-02T08:00:00Z,2021-06-02T08:00:00.000Z,8742,Canarias
236.68,2021-06-02T11:00:00.000+02:00,2021-06-02T09:00:00Z,2021-06-02T09:00:00.000Z,8742,Canarias
236.68,2021-06-02T11:00:00.000+02:00,2021-06-02T09:00:00Z,2021-06-02T09:00:00.000Z,8743,Baleares
236.68,2021-06-02T11:00:00.000+02:00,2021-06-02T09:00:00Z,2021-06-02T09:00:00.000Z,8745,Melilla
236.68,2021-06-02T11:00:00.000+02:00,2021-06-02T09:00:00Z,2021-06-02T09:00:00.000Z,8744,Ceuta
236.68,2021-06-02T11:00:00.000+02:00,2021-06-02T09:00:00Z,2021-06-02T09:00:00.000Z,8741,Península
235.64,2021-06-02T12:00:00.000+02:00,2021-06-02T10:00:00Z,2021-06-02T10:00:00.000Z,8745,Melilla
235.64,2021-06-02T12:00:00.000+02:00,2021-06-02T10:00:00Z,2021-06-02T10:00:00.000Z,8742,Canarias
235.64,2021-06-02T12:00:00.000+02:00,2021-06-02T10:00:00Z,2021-06-02T10:00:00.000Z,8743,Baleares
235.64,2021-06-02T12:00:00.000+02:00,2021-06-02T10:00:00Z,2021-06-02T10:00:00.000Z,8741,Península
235.64,2021-06-02T12:00:00.000+02:00,2021-06-02T10:00:00Z,2021-06-02T10:00:00.000Z,8744,Ceuta
235.05,2021-06-02T13:00:00.000+02:00,2021-06-02T11:00:00Z,2021-06-02T11:00:00.000Z,8744,Ceuta
235.05,2021-06-02T13:00:00.000+02:00,2021-06-02T11:00:00Z,2021-06-02T11:00:00.000Z,8743,Baleares
235.05,2021-06-02T13:00:00.000+02:00,2021-06-02T11:00:00Z,2021-06-02T11:00:00.000Z,8742,Canarias
235.05,2021-06-02T13:00:00.000+02:00,2021-06-02T11:00:00Z,2021-06-02T11:00:00.000Z,8745,Melilla
235.05,2021-06-02T13:00:00.000+02:00,2021-06-02T11:00:00Z,2021-06-02T11:00:00.000Z,8741,Península
231.82,2021-06-02T14:00:00.000+02:00,2021-06-02T12:00:00Z,2021-06-02T12:00:00.000Z,8745,Melilla
138.51,2021-06-02T14:00:00.000+02:00,2021-06-02T12:00:00Z,2021-06-02T12:00:00.000Z,8741,Península
138.51,2021-06-02T14:00:00.000+02:00,2021-06-02T12:00:00Z,2021-06-02T12:00:00.000Z,8743,Baleares
138.51,2021-06-02T14:00:00.000+02:00,2021-06-02T12:00:00Z,2021-06-02T12:00:00.000Z,8742,Canarias
231.82,2021-06-02T14:00:00.000+02:00,2021-06-02T12:00:00Z,2021-06-02T12:00:00.000Z,8744,Ceuta
136.15,2021-06-02T15:00:00.000+02:00,2021-06-02T13:00:00Z,2021-06-02T13:00:00.000Z,8741,Península
136.15,2021-06-02T15:00:00.000+02:00,2021-06-02T13:00:00Z,2021-06-02T13:00:00.000Z,8745,Melilla
136.15,2021-06-02T15:00:00.000+02:00,2021-06-02T13:00:00Z,2021-06-02T13:00:00.000Z,8743,Baleares
136.15,2021-06-02T15:00:00.000+02:00,2021-06-02T13:00:00Z,2021-06-02T13:00:00.000Z,8742,Canarias
136.15,2021-06-02T15:00:00.000+02:00,2021-06-02T13:00:00Z,2021-06-02T13:00:00.000Z,8744,Ceuta
132.27,2021-06-02T16:00:00.000+02:00,2021-06-02T14:00:00Z,2021-06-02T14:00:00.000Z,8741,Península
132.27,2021-06-02T16:00:00.000+02:00,2021-06-02T14:00:00Z,2021-06-02T14:00:00.000Z,8744,Ceuta
132.27,2021-06-02T16:00:00.000+02:00,2021-06-02T14:00:00Z,2021-06-02T14:00:00.000Z,8743,Baleares
132.27,2021-06-02T16:00:00.000+02:00,2021-06-02T14:00:00Z,2021-06-02T14:00:00.000Z,8742,Canarias
132.27,2021-06-02T16:00:00.000+02:00,2021-06-02T14:00:00Z,2021-06-02T14:00:00.000Z,8745,Melilla
136.19,2021-06-02T17:00:00.000+02:00,2021-06-02T15:00:00Z,2021-06-02T15:00:00.000Z,8744,Ceuta
136.19,2021-06-02T17:00:00.000+02:00,2021-06-02T15:00:00Z,2021-06-02T15:00:00.000Z,8745,Melilla
136.19,2021-06-02T17:00:00.000+02:00,2021-06-02T15:00:00Z,2021-06-02T15:00:00.000Z,8742,Canarias
136.19,2021-06-02T17:00:00.000+02:00,2021-06-02T15:00:00Z,2021-06-02T15:00:00.000Z,8743,Baleares
136.19,2021-06-02T17:00:00.000+02:00,2021-06-02T15:00:00Z,2021-06-02T15:00:00.000Z,8741,Península
231.2,2021-06-02T18:00:00.000+02:00,2021-06-02T16:00:00Z,2021-06-02T16:00:00.000Z,8741,Península
231.2,2021-06-02T18:00:00.000+02:00,2021-06-02T16:00:00Z,2021-06-02T16:00:00.000Z,8742,Canarias
137.81,2021-06-02T18:00:00.000+02:00,2021-06-02T16:00:00Z,2021-06-02T16:00:00.000Z,8744,Ceuta
137.81,2021-06-02T18:00:00.000+02:00,2021-06-02T16:00:00Z,2021-06-02T16:00:00.000Z,8745,Melilla
231.2,2021-06-02T18:00:00.000+02:00,2021-06-02T16:00:00Z,2021-06-02T16:00:00.000Z,8743,Baleares
236.77,2021-06-02T19:00:00.000+02:00,2021-06-02T17:00:00Z,2021-06-02T17:00:00.000Z,8743,Baleares
236.77,2021-06-02T19:00:00.000+02:00,2021-06-02T17:00:00Z,2021-06-02T17:00:00.000Z,8742,Canarias
236.77,2021-06-02T19:00:00.000+02:00,2021-06-02T17:00:00Z,2021-06-02T17:00:00.000Z,8745,Melilla
236.77,2021-06-02T19:00:00.000+02:00,2021-06-02T17:00:00Z,2021-06-02T17:00:00.000Z,8741,Península
236.77,2021-06-02T19:00:00.000+02:00,2021-06-02T17:00:00Z,2021-06-02T17:00:00.000Z,8744,Ceuta
239.27,2021-06-02T20:00:00.000+02:00,2021-06-02T18:00:00Z,2021-06-02T18:00:00.000Z,8744,Ceuta
239.27,2021-06-02T20:00:00.000+02:00,2021-06-02T18:00:00Z,2021-06-02T18:00:00.000Z,8743,Baleares
